-28.0,16.0,-44.0,154.0
-26.0,16.0,-44.0,328.0
-24.0,16.0,-44.0,328.0
24.0,16.0,-44.0,335.0
26.0,16.0,-44.0,335.0
28.0,16.0,-44.0,335.0
30.0,16.0,-44.0,335.0
32.0,16.0,-44.0,335.0
34.0,16.0,-44.0,335.0
36.0,16.0,-44.0,335.0
38.0,16.0,-44.0,437.0
40.0,16.0,-44.0,437.0
-40.0,18.0,-44.0,181.0
-38.0,18.0,-44.0,181.0
-36.0,18.0,-44.0,181.0
-34.0,18.0,-44.0,154.0
-32.0,18.0,-44.0,328.0
-30.0,18.0,-44.0,328.0
-28.0,18.0,-44.0,328.0
-26.0,18.0,-44.0,328.0
28.0,18.0,-44.0,335.0
30.0,18.0,-44.0,335.0
32.0,18.0,-44.0,335.0
34.0,18.0,-44.0,335.0
36.0,18.0,-44.0,335.0
-38.0,20.0,-44.0,181.0
-36.0,20.0,-44.0,455.0
-34.0,20.0,-44.0,328.0
-32.0,20.0,-44.0,328.0
-30.0,20.0,-44.0,328.0
32.0,-12.0,-42.0,178.0
34.0,-12.0,-42.0,178.0
36.0,-12.0,-42.0,178.0
42.0,-12.0,-42.0,178.0
44.0,-12.0,-42.0,178.0
46.0,-12.0,-42.0,514.0
48.0,-12.0,-42.0,514.0
50.0,-12.0,-42.0,514.0
52.0,-12.0,-42.0,514.0
54.0,-12.0,-42.0,514.0
-48.0,-10.0,-42.0,429.0
-46.0,-10.0,-42.0,429.0
-34.0,-10.0,-42.0,405.0
-32.0,-10.0,-42.0,405.0
30.0,-10.0,-42.0,49.0
32.0,-10.0,-42.0,178.0
34.0,-10.0,-42.0,178.0
36.0,-10.0,-42.0,178.0
38.0,-10.0,-42.0,178.0
40.0,-10.0,-42.0,178.0
42.0,-10.0,-42.0,178.0
44.0,-10.0,-42.0,178.0
46.0,-10.0,-42.0,178.0
48.0,-10.0,-42.0,514.0
50.0,-10.0,-42.0,514.0
52.0,-10.0,-42.0,514.0
54.0,-10.0,-42.0,514.0
-52.0,-8.0,-42.0,429.0
-50.0,-8.0,-42.0,429.0
-48.0,-8.0,-42.0,429.0
-46.0,-8.0,-42.0,429.0
-44.0,-8.0,-42.0,429.0
-36.0,-8.0,-42.0,405.0
-34.0,-8.0,-42.0,405.0
-32.0,-8.0,-42.0,405.0
-30.0,-8.0,-42.0,168.0
-28.0,-8.0,-42.0,168.0
28.0,-8.0,-42.0,49.0
30.0,-8.0,-42.0,49.0
32.0,-8.0,-42.0,49.0
34.0,-8.0,-42.0,178.0
36.0,-8.0,-42.0,178.0
38.0,-8.0,-42.0,178.0
40.0,-8.0,-42.0,178.0
42.0,-8.0,-42.0,178.0
44.0,-8.0,-42.0,178.0
46.0,-8.0,-42.0,178.0
48.0,-8.0,-42.0,514.0
50.0,-8.0,-42.0,514.0
52.0,-8.0,-42.0,514.0
54.0,-8.0,-42.0,514.0
-54.0,-6.0,-42.0,429.0
-52.0,-6.0,-42.0,429.0
-50.0,-6.0,-42.0,429.0
-48.0,-6.0,-42.0,429.0
-46.0,-6.0,-42.0,429.0
-44.0,-6.0,-42.0,429.0
-42.0,-6.0,-42.0,429.0
-40.0,-6.0,-42.0,429.0
-38.0,-6.0,-42.0,429.0
-36.0,-6.0,-42.0,405.0
-34.0,-6.0,-42.0,405.0
-32.0,-6.0,-42.0,168.0
-30.0,-6.0,-42.0,168.0
-28.0,-6.0,-42.0,168.0
28.0,-6.0,-42.0,49.0
30.0,-6.0,-42.0,49.0
32.0,-6.0,-42.0,49.0
34.0,-6.0,-42.0,49.0
36.0,-6.0,-42.0,178.0
38.0,-6.0,-42.0,178.0
40.0,-6.0,-42.0,178.0
42.0,-6.0,-42.0,178.0
44.0,-6.0,-42.0,178.0
46.0,-6.0,-42.0,178.0
48.0,-6.0,-42.0,514.0
50.0,-6.0,-42.0,514.0
52.0,-6.0,-42.0,514.0
54.0,-6.0,-42.0,514.0
-56.0,-4.0,-42.0,429.0
-54.0,-4.0,-42.0,429.0
-52.0,-4.0,-42.0,429.0
-50.0,-4.0,-42.0,429.0
-48.0,-4.0,-42.0,429.0
-46.0,-4.0,-42.0,429.0
-44.0,-4.0,-42.0,429.0
-42.0,-4.0,-42.0,429.0
-40.0,-4.0,-42.0,429.0
-38.0,-4.0,-42.0,429.0
-36.0,-4.0,-42.0,405.0
-34.0,-4.0,-42.0,405.0
-32.0,-4.0,-42.0,168.0
-30.0,-4.0,-42.0,168.0
-28.0,-4.0,-42.0,168.0
-26.0,-4.0,-42.0,168.0
26.0,-4.0,-42.0,49.0
28.0,-4.0,-42.0,49.0
30.0,-4.0,-42.0,49.0
32.0,-4.0,-42.0,49.0
34.0,-4.0,-42.0,49.0
36.0,-4.0,-42.0,178.0
38.0,-4.0,-42.0,178.0
40.0,-4.0,-42.0,178.0
42.0,-4.0,-42.0,178.0
44.0,-4.0,-42.0,178.0
46.0,-4.0,-42.0,178.0
48.0,-4.0,-42.0,514.0
50.0,-4.0,-42.0,514.0
52.0,-4.0,-42.0,514.0
54.0,-4.0,-42.0,514.0
-54.0,-2.0,-42.0,429.0
-52.0,-2.0,-42.0,429.0
-50.0,-2.0,-42.0,429.0
-48.0,-2.0,-42.0,429.0
-46.0,-2.0,-42.0,429.0
-44.0,-2.0,-42.0,429.0
-42.0,-2.0,-42.0,429.0
-40.0,-2.0,-42.0,181.0
-38.0,-2.0,-42.0,181.0
-36.0,-2.0,-42.0,181.0
-34.0,-2.0,-42.0,181.0
-32.0,-2.0,-42.0,168.0
-30.0,-2.0,-42.0,168.0
-28.0,-2.0,-42.0,168.0
-26.0,-2.0,-42.0,168.0
-24.0,-2.0,-42.0,168.0
26.0,-2.0,-42.0,49.0
28.0,-2.0,-42.0,49.0
30.0,-2.0,-42.0,49.0
32.0,-2.0,-42.0,49.0
34.0,-2.0,-42.0,49.0
36.0,-2.0,-42.0,49.0
38.0,-2.0,-42.0,178.0
40.0,-2.0,-42.0,178.0
42.0,-2.0,-42.0,178.0
44.0,-2.0,-42.0,178.0
46.0,-2.0,-42.0,178.0
48.0,-2.0,-42.0,178.0
50.0,-2.0,-42.0,514.0
52.0,-2.0,-42.0,514.0
-54.0,-0.0,-42.0,444.0
-52.0,-0.0,-42.0,429.0
-50.0,-0.0,-42.0,429.0
-48.0,-0.0,-42.0,429.0
-46.0,-0.0,-42.0,429.0
-44.0,-0.0,-42.0,429.0
-42.0,-0.0,-42.0,181.0
-40.0,-0.0,-42.0,181.0
-38.0,-0.0,-42.0,181.0
-36.0,-0.0,-42.0,181.0
-34.0,-0.0,-42.0,181.0
-32.0,-0.0,-42.0,168.0
-30.0,-0.0,-42.0,168.0
-28.0,-0.0,-42.0,168.0
-26.0,-0.0,-42.0,168.0
-24.0,-0.0,-42.0,168.0
26.0,-0.0,-42.0,49.0
28.0,-0.0,-42.0,49.0
30.0,-0.0,-42.0,49.0
32.0,-0.0,-42.0,49.0
34.0,-0.0,-42.0,49.0
36.0,-0.0,-42.0,49.0
38.0,-0.0,-42.0,49.0
40.0,-0.0,-42.0,178.0
42.0,-0.0,-42.0,178.0
44.0,-0.0,-42.0,178.0
46.0,-0.0,-42.0,437.0
48.0,-0.0,-42.0,437.0
50.0,-0.0,-42.0,437.0
52.0,-0.0,-42.0,514.0
-52.0,2.0,-42.0,444.0
-50.0,2.0,-42.0,444.0
-48.0,2.0,-42.0,429.0
-46.0,2.0,-42.0,429.0
-44.0,2.0,-42.0,181.0
-42.0,2.0,-42.0,181.0
-40.0,2.0,-42.0,181.0
-38.0,2.0,-42.0,181.0
-36.0,2.0,-42.0,181.0
-34.0,2.0,-42.0,181.0
-32.0,2.0,-42.0,181.0
-30.0,2.0,-42.0,168.0
-28.0,2.0,-42.0,168.0
-26.0,2.0,-42.0,168.0
-24.0,2.0,-42.0,168.0
-22.0,2.0,-42.0,168.0
24.0,2.0,-42.0,49.0
26.0,2.0,-42.0,49.0
28.0,2.0,-42.0,49.0
30.0,2.0,-42.0,49.0
32.0,2.0,-42.0,49.0
34.0,2.0,-42.0,49.0
36.0,2.0,-42.0,49.0
38.0,2.0,-42.0,49.0
40.0,2.0,-42.0,437.0
42.0,2.0,-42.0,437.0
44.0,2.0,-42.0,437.0
46.0,2.0,-42.0,437.0
48.0,2.0,-42.0,437.0
50.0,2.0,-42.0,437.0
52.0,2.0,-42.0,437.0
-52.0,4.0,-42.0,444.0
-50.0,4.0,-42.0,444.0
-48.0,4.0,-42.0,444.0
-46.0,4.0,-42.0,181.0
-44.0,4.0,-42.0,181.0
-42.0,4.0,-42.0,181.0
-40.0,4.0,-42.0,181.0
-38.0,4.0,-42.0,181.0
-36.0,4.0,-42.0,181.0
-34.0,4.0,-42.0,181.0
-32.0,4.0,-42.0,181.0
-30.0,4.0,-42.0,168.0
-28.0,4.0,-42.0,154.0
-26.0,4.0,-42.0,154.0
-24.0,4.0,-42.0,154.0
-22.0,4.0,-42.0,154.0
22.0,4.0,-42.0,335.0
24.0,4.0,-42.0,335.0
26.0,4.0,-42.0,335.0
28.0,4.0,-42.0,49.0
30.0,4.0,-42.0,49.0
32.0,4.0,-42.0,49.0
34.0,4.0,-42.0,49.0
36.0,4.0,-42.0,49.0
38.0,4.0,-42.0,49.0
40.0,4.0,-42.0,437.0
42.0,4.0,-42.0,437.0
44.0,4.0,-42.0,437.0
46.0,4.0,-42.0,437.0
48.0,4.0,-42.0,437.0
50.0,4.0,-42.0,437.0
52.0,4.0,-42.0,437.0
-52.0,6.0,-42.0,444.0
-50.0,6.0,-42.0,444.0
-48.0,6.0,-42.0,444.0
-46.0,6.0,-42.0,181.0
-44.0,6.0,-42.0,181.0
-42.0,6.0,-42.0,181.0
-40.0,6.0,-42.0,181.0
-38.0,6.0,-42.0,181.0
-36.0,6.0,-42.0,181.0
-34.0,6.0,-42.0,181.0
-32.0,6.0,-42.0,181.0
-30.0,6.0,-42.0,154.0
-28.0,6.0,-42.0,154.0
-26.0,6.0,-42.0,154.0
-24.0,6.0,-42.0,154.0
-22.0,6.0,-42.0,154.0
-20.0,6.0,-42.0,154.0
20.0,6.0,-42.0,335.0
22.0,6.0,-42.0,335.0
24.0,6.0,-42.0,335.0
26.0,6.0,-42.0,335.0
28.0,6.0,-42.0,335.0
30.0,6.0,-42.0,335.0
32.0,6.0,-42.0,49.0
34.0,6.0,-42.0,49.0
36.0,6.0,-42.0,49.0
38.0,6.0,-42.0,437.0
40.0,6.0,-42.0,437.0
42.0,6.0,-42.0,437.0
44.0,6.0,-42.0,437.0
46.0,6.0,-42.0,437.0
48.0,6.0,-42.0,437.0
50.0,6.0,-42.0,437.0
-50.0,8.0,-42.0,444.0
-48.0,8.0,-42.0,444.0
-46.0,8.0,-42.0,181.0
-44.0,8.0,-42.0,181.0
-42.0,8.0,-42.0,181.0
-40.0,8.0,-42.0,181.0
-38.0,8.0,-42.0,181.0
-36.0,8.0,-42.0,181.0
-34.0,8.0,-42.0,181.0
-32.0,8.0,-42.0,181.0
-30.0,8.0,-42.0,154.0
-28.0,8.0,-42.0,154.0
-26.0,8.0,-42.0,154.0
-24.0,8.0,-42.0,154.0
-22.0,8.0,-42.0,154.0
-20.0,8.0,-42.0,154.0
20.0,8.0,-42.0,335.0
22.0,8.0,-42.0,335.0
24.0,8.0,-42.0,335.0
26.0,8.0,-42.0,335.0
28.0,8.0,-42.0,335.0
30.0,8.0,-42.0,335.0
32.0,8.0,-42.0,335.0
34.0,8.0,-42.0,335.0
36.0,8.0,-42.0,437.0
38.0,8.0,-42.0,437.0
40.0,8.0,-42.0,437.0
42.0,8.0,-42.0,437.0
44.0,8.0,-42.0,437.0
46.0,8.0,-42.0,437.0
48.0,8.0,-42.0,437.0
50.0,8.0,-42.0,437.0
-50.0,10.0,-42.0,444.0
-48.0,10.0,-42.0,444.0
-46.0,10.0,-42.0,181.0
-44.0,10.0,-42.0,181.0
-42.0,10.0,-42.0,181.0
-40.0,10.0,-42.0,181.0
-38.0,10.0,-42.0,181.0
-36.0,10.0,-42.0,181.0
-34.0,10.0,-42.0,181.0
-32.0,10.0,-42.0,154.0
-30.0,10.0,-42.0,154.0
-28.0,10.0,-42.0,154.0
-26.0,10.0,-42.0,154.0
-24.0,10.0,-42.0,154.0
-22.0,10.0,-42.0,154.0
-20.0,10.0,-42.0,154.0
20.0,10.0,-42.0,335.0
22.0,10.0,-42.0,335.0
24.0,10.0,-42.0,335.0
26.0,10.0,-42.0,335.0
28.0,10.0,-42.0,335.0
30.0,10.0,-42.0,335.0
32.0,10.0,-42.0,335.0
34.0,10.0,-42.0,335.0
36.0,10.0,-42.0,437.0
38.0,10.0,-42.0,437.0
40.0,10.0,-42.0,437.0
42.0,10.0,-42.0,437.0
44.0,10.0,-42.0,437.0
46.0,10.0,-42.0,437.0
48.0,10.0,-42.0,437.0
50.0,10.0,-42.0,437.0
-50.0,12.0,-42.0,444.0
-48.0,12.0,-42.0,444.0
-46.0,12.0,-42.0,181.0
-44.0,12.0,-42.0,181.0
-42.0,12.0,-42.0,181.0
-40.0,12.0,-42.0,181.0
-38.0,12.0,-42.0,181.0
-36.0,12.0,-42.0,181.0
-34.0,12.0,-42.0,181.0
-32.0,12.0,-42.0,154.0
-30.0,12.0,-42.0,154.0
-28.0,12.0,-42.0,154.0
-26.0,12.0,-42.0,154.0
-24.0,12.0,-42.0,154.0
-22.0,12.0,-42.0,154.0
-20.0,12.0,-42.0,154.0
20.0,12.0,-42.0,335.0
22.0,12.0,-42.0,335.0
24.0,12.0,-42.0,335.0
26.0,12.0,-42.0,335.0
28.0,12.0,-42.0,335.0
30.0,12.0,-42.0,335.0
32.0,12.0,-42.0,335.0
34.0,12.0,-42.0,335.0
36.0,12.0,-42.0,437.0
38.0,12.0,-42.0,437.0
40.0,12.0,-42.0,437.0
42.0,12.0,-42.0,437.0
44.0,12.0,-42.0,437.0
46.0,12.0,-42.0,437.0
48.0,12.0,-42.0,437.0
-48.0,14.0,-42.0,444.0
-46.0,14.0,-42.0,181.0
-44.0,14.0,-42.0,181.0
-42.0,14.0,-42.0,181.0
-40.0,14.0,-42.0,181.0
-38.0,14.0,-42.0,181.0
-36.0,14.0,-42.0,181.0
-34.0,14.0,-42.0,154.0
-32.0,14.0,-42.0,154.0
-30.0,14.0,-42.0,154.0
-28.0,14.0,-42.0,154.0
-26.0,14.0,-42.0,154.0
-24.0,14.0,-42.0,154.0
-22.0,14.0,-42.0,328.0
-20.0,14.0,-42.0,328.0
20.0,14.0,-42.0,335.0
22.0,14.0,-42.0,335.0
24.0,14.0,-42.0,335.0
26.0,14.0,-42.0,335.0
28.0,14.0,-42.0,335.0
30.0,14.0,-42.0,335.0
32.0,14.0,-42.0,335.0
34.0,14.0,-42.0,335.0
36.0,14.0,-42.0,437.0
38.0,14.0,-42.0,437.0
40.0,14.0,-42.0,437.0
42.0,14.0,-42.0,437.0
44.0,14.0,-42.0,437.0
46.0,14.0,-42.0,437.0
-46.0,16.0,-42.0,181.0
-44.0,16.0,-42.0,181.0
-42.0,16.0,-42.0,181.0
-40.0,16.0,-42.0,181.0
-38.0,16.0,-42.0,181.0
-36.0,16.0,-42.0,181.0
-34.0,16.0,-42.0,154.0
-32.0,16.0,-42.0,154.0
-30.0,16.0,-42.0,154.0
-28.0,16.0,-42.0,328.0
-26.0,16.0,-42.0,328.0
-24.0,16.0,-42.0,328.0
-22.0,16.0,-42.0,328.0
-20.0,16.0,-42.0,328.0
22.0,16.0,-42.0,335.0
24.0,16.0,-42.0,335.0
26.0,16.0,-42.0,335.0
28.0,16.0,-42.0,335.0
30.0,16.0,-42.0,335.0
32.0,16.0,-42.0,335.0
34.0,16.0,-42.0,335.0
36.0,16.0,-42.0,437.0
38.0,16.0,-42.0,437.0
40.0,16.0,-42.0,437.0
42.0,16.0,-42.0,437.0
-44.0,18.0,-42.0,181.0
-42.0,18.0,-42.0,181.0
-40.0,18.0,-42.0,181.0
-38.0,18.0,-42.0,181.0
-36.0,18.0,-42.0,455.0
-34.0,18.0,-42.0,455.0
-32.0,18.0,-42.0,455.0
-30.0,18.0,-42.0,328.0
-28.0,18.0,-42.0,328.0
-26.0,18.0,-42.0,328.0
-24.0,18.0,-42.0,328.0
24.0,18.0,-42.0,335.0
26.0,18.0,-42.0,335.0
28.0,18.0,-42.0,335.0
30.0,18.0,-42.0,335.0
32.0,18.0,-42.0,335.0
34.0,18.0,-42.0,335.0
36.0,18.0,-42.0,437.0
38.0,18.0,-42.0,437.0
40.0,18.0,-42.0,131.0
-42.0,20.0,-42.0,181.0
-40.0,20.0,-42.0,181.0
-38.0,20.0,-42.0,455.0
-36.0,20.0,-42.0,455.0
-34.0,20.0,-42.0,455.0
-32.0,20.0,-42.0,328.0
-30.0,20.0,-42.0,328.0
-28.0,20.0,-42.0,328.0
-26.0,20.0,-42.0,328.0
28.0,20.0,-42.0,335.0
30.0,20.0,-42.0,335.0
32.0,20.0,-42.0,335.0
34.0,20.0,-42.0,335.0
36.0,20.0,-42.0,131.0
-38.0,22.0,-42.0,455.0
-36.0,22.0,-42.0,455.0
-34.0,22.0,-42.0,328.0
-32.0,22.0,-42.0,328.0
-30.0,22.0,-42.0,328.0
34.0,-16.0,-40.0,178.0
36.0,-16.0,-40.0,178.0
38.0,-16.0,-40.0,178.0
-34.0,-14.0,-40.0,405.0
30.0,-14.0,-40.0,178.0
32.0,-14.0,-40.0,178.0
34.0,-14.0,-40.0,178.0
36.0,-14.0,-40.0,178.0
38.0,-14.0,-40.0,178.0
40.0,-14.0,-40.0,178.0
42.0,-14.0,-40.0,178.0
44.0,-14.0,-40.0,178.0
46.0,-14.0,-40.0,514.0
48.0,-14.0,-40.0,514.0
50.0,-14.0,-40.0,514.0
52.0,-14.0,-40.0,514.0
54.0,-14.0,-40.0,514.0
56.0,-14.0,-40.0,514.0
-50.0,-12.0,-40.0,429.0
-48.0,-12.0,-40.0,429.0
-46.0,-12.0,-40.0,429.0
-40.0,-12.0,-40.0,429.0
-38.0,-12.0,-40.0,97.0
-36.0,-12.0,-40.0,405.0
-34.0,-12.0,-40.0,405.0
-32.0,-12.0,-40.0,405.0
30.0,-12.0,-40.0,49.0
32.0,-12.0,-40.0,178.0
34.0,-12.0,-40.0,178.0
36.0,-12.0,-40.0,178.0
38.0,-12.0,-40.0,178.0
40.0,-12.0,-40.0,178.0
42.0,-12.0,-40.0,178.0
44.0,-12.0,-40.0,178.0
46.0,-12.0,-40.0,514.0
48.0,-12.0,-40.0,514.0
50.0,-12.0,-40.0,514.0
52.0,-12.0,-40.0,514.0
54.0,-12.0,-40.0,514.0
56.0,-12.0,-40.0,514.0
-58.0,-10.0,-40.0,429.0
-56.0,-10.0,-40.0,429.0
-54.0,-10.0,-40.0,429.0
-52.0,-10.0,-40.0,429.0
-50.0,-10.0,-40.0,429.0
-48.0,-10.0,-40.0,429.0
-46.0,-10.0,-40.0,429.0
-44.0,-10.0,-40.0,429.0
-40.0,-10.0,-40.0,429.0
-38.0,-10.0,-40.0,97.0
-36.0,-10.0,-40.0,405.0
-34.0,-10.0,-40.0,405.0
-32.0,-10.0,-40.0,405.0
-30.0,-10.0,-40.0,168.0
28.0,-10.0,-40.0,49.0
30.0,-10.0,-40.0,49.0
32.0,-10.0,-40.0,178.0
34.0,-10.0,-40.0,178.0
36.0,-10.0,-40.0,178.0
38.0,-10.0,-40.0,178.0
40.0,-10.0,-40.0,178.0
42.0,-10.0,-40.0,178.0
44.0,-10.0,-40.0,178.0
46.0,-10.0,-40.0,514.0
48.0,-10.0,-40.0,514.0
50.0,-10.0,-40.0,514.0
52.0,-10.0,-40.0,514.0
54.0,-10.0,-40.0,514.0
56.0,-10.0,-40.0,514.0
-58.0,-8.0,-40.0,429.0
-56.0,-8.0,-40.0,429.0
-54.0,-8.0,-40.0,429.0
-52.0,-8.0,-40.0,429.0
-50.0,-8.0,-40.0,429.0
-48.0,-8.0,-40.0,429.0
-46.0,-8.0,-40.0,429.0
-44.0,-8.0,-40.0,429.0
-42.0,-8.0,-40.0,429.0
-40.0,-8.0,-40.0,429.0
-38.0,-8.0,-40.0,405.0
-36.0,-8.0,-40.0,405.0
-34.0,-8.0,-40.0,405.0
-32.0,-8.0,-40.0,405.0
-30.0,-8.0,-40.0,168.0
-28.0,-8.0,-40.0,168.0
26.0,-8.0,-40.0,49.0
28.0,-8.0,-40.0,49.0
30.0,-8.0,-40.0,49.0
32.0,-8.0,-40.0,49.0
34.0,-8.0,-40.0,178.0
36.0,-8.0,-40.0,178.0
38.0,-8.0,-40.0,178.0
40.0,-8.0,-40.0,178.0
42.0,-8.0,-40.0,178.0
44.0,-8.0,-40.0,178.0
46.0,-8.0,-40.0,514.0
48.0,-8.0,-40.0,514.0
50.0,-8.0,-40.0,514.0
52.0,-8.0,-40.0,514.0
54.0,-8.0,-40.0,514.0
56.0,-8.0,-40.0,514.0
-56.0,-6.0,-40.0,429.0
-54.0,-6.0,-40.0,429.0
-52.0,-6.0,-40.0,429.0
-50.0,-6.0,-40.0,429.0
-48.0,-6.0,-40.0,429.0
-46.0,-6.0,-40.0,429.0
-44.0,-6.0,-40.0,429.0
-42.0,-6.0,-40.0,429.0
-40.0,-6.0,-40.0,429.0
-38.0,-6.0,-40.0,405.0
-36.0,-6.0,-40.0,405.0
-34.0,-6.0,-40.0,405.0
-32.0,-6.0,-40.0,405.0
-30.0,-6.0,-40.0,168.0
-28.0,-6.0,-40.0,168.0
-26.0,-6.0,-40.0,168.0
26.0,-6.0,-40.0,49.0
28.0,-6.0,-40.0,49.0
30.0,-6.0,-40.0,49.0
32.0,-6.0,-40.0,49.0
34.0,-6.0,-40.0,49.0
36.0,-6.0,-40.0,178.0
38.0,-6.0,-40.0,178.0
40.0,-6.0,-40.0,178.0
42.0,-6.0,-40.0,178.0
44.0,-6.0,-40.0,178.0
46.0,-6.0,-40.0,178.0
48.0,-6.0,-40.0,514.0
50.0,-6.0,-40.0,514.0
52.0,-6.0,-40.0,514.0
54.0,-6.0,-40.0,514.0
56.0,-6.0,-40.0,514.0
-56.0,-4.0,-40.0,429.0
-54.0,-4.0,-40.0,429.0
-52.0,-4.0,-40.0,429.0
-50.0,-4.0,-40.0,429.0
-48.0,-4.0,-40.0,429.0
-46.0,-4.0,-40.0,429.0
-44.0,-4.0,-40.0,429.0
-42.0,-4.0,-40.0,429.0
-40.0,-4.0,-40.0,429.0
-38.0,-4.0,-40.0,405.0
-36.0,-4.0,-40.0,405.0
-34.0,-4.0,-40.0,405.0
-32.0,-4.0,-40.0,405.0
-30.0,-4.0,-40.0,168.0
-28.0,-4.0,-40.0,168.0
-26.0,-4.0,-40.0,168.0
26.0,-4.0,-40.0,49.0
28.0,-4.0,-40.0,49.0
30.0,-4.0,-40.0,49.0
32.0,-4.0,-40.0,49.0
34.0,-4.0,-40.0,49.0
36.0,-4.0,-40.0,49.0
38.0,-4.0,-40.0,178.0
40.0,-4.0,-40.0,178.0
42.0,-4.0,-40.0,178.0
44.0,-4.0,-40.0,178.0
46.0,-4.0,-40.0,178.0
48.0,-4.0,-40.0,514.0
50.0,-4.0,-40.0,514.0
52.0,-4.0,-40.0,514.0
54.0,-4.0,-40.0,514.0
-56.0,-2.0,-40.0,444.0
-54.0,-2.0,-40.0,444.0
-52.0,-2.0,-40.0,429.0
-50.0,-2.0,-40.0,429.0
-48.0,-2.0,-40.0,429.0
-46.0,-2.0,-40.0,429.0
-44.0,-2.0,-40.0,429.0
-42.0,-2.0,-40.0,429.0
-40.0,-2.0,-40.0,429.0
-38.0,-2.0,-40.0,405.0
-36.0,-2.0,-40.0,405.0
-34.0,-2.0,-40.0,405.0
-32.0,-2.0,-40.0,168.0
-30.0,-2.0,-40.0,168.0
-28.0,-2.0,-40.0,168.0
-26.0,-2.0,-40.0,168.0
-24.0,-2.0,-40.0,168.0
26.0,-2.0,-40.0,49.0
28.0,-2.0,-40.0,49.0
30.0,-2.0,-40.0,49.0
32.0,-2.0,-40.0,49.0
34.0,-2.0,-40.0,49.0
36.0,-2.0,-40.0,49.0
38.0,-2.0,-40.0,178.0
40.0,-2.0,-40.0,178.0
42.0,-2.0,-40.0,178.0
44.0,-2.0,-40.0,178.0
46.0,-2.0,-40.0,178.0
48.0,-2.0,-40.0,514.0
50.0,-2.0,-40.0,514.0
52.0,-2.0,-40.0,514.0
54.0,-2.0,-40.0,514.0
-54.0,-0.0,-40.0,444.0
-52.0,-0.0,-40.0,444.0
-50.0,-0.0,-40.0,429.0
-48.0,-0.0,-40.0,429.0
-46.0,-0.0,-40.0,429.0
-44.0,-0.0,-40.0,429.0
-42.0,-0.0,-40.0,429.0
-40.0,-0.0,-40.0,429.0
-38.0,-0.0,-40.0,181.0
-36.0,-0.0,-40.0,181.0
-34.0,-0.0,-40.0,405.0
-32.0,-0.0,-40.0,168.0
-30.0,-0.0,-40.0,168.0
-28.0,-0.0,-40.0,168.0
-26.0,-0.0,-40.0,168.0
-24.0,-0.0,-40.0,168.0
-22.0,-0.0,-40.0,168.0
24.0,-0.0,-40.0,49.0
26.0,-0.0,-40.0,49.0
28.0,-0.0,-40.0,49.0
30.0,-0.0,-40.0,49.0
32.0,-0.0,-40.0,49.0
34.0,-0.0,-40.0,49.0
36.0,-0.0,-40.0,49.0
38.0,-0.0,-40.0,49.0
40.0,-0.0,-40.0,178.0
42.0,-0.0,-40.0,437.0
44.0,-0.0,-40.0,437.0
46.0,-0.0,-40.0,437.0
48.0,-0.0,-40.0,437.0
50.0,-0.0,-40.0,437.0
52.0,-0.0,-40.0,514.0
-54.0,2.0,-40.0,444.0
-52.0,2.0,-40.0,444.0
-50.0,2.0,-40.0,444.0
-48.0,2.0,-40.0,429.0
-46.0,2.0,-40.0,429.0
-44.0,2.0,-40.0,429.0
-42.0,2.0,-40.0,181.0
-40.0,2.0,-40.0,181.0
-38.0,2.0,-40.0,181.0
-36.0,2.0,-40.0,181.0
-34.0,2.0,-40.0,181.0
-32.0,2.0,-40.0,168.0
-30.0,2.0,-40.0,168.0
-28.0,2.0,-40.0,168.0
-26.0,2.0,-40.0,168.0
-24.0,2.0,-40.0,168.0
-22.0,2.0,-40.0,168.0
24.0,2.0,-40.0,335.0
26.0,2.0,-40.0,49.0
28.0,2.0,-40.0,49.0
30.0,2.0,-40.0,49.0
32.0,2.0,-40.0,49.0
34.0,2.0,-40.0,49.0
36.0,2.0,-40.0,49.0
38.0,2.0,-40.0,49.0
40.0,2.0,-40.0,437.0
42.0,2.0,-40.0,437.0
44.0,2.0,-40.0,437.0
46.0,2.0,-40.0,437.0
48.0,2.0,-40.0,437.0
50.0,2.0,-40.0,437.0
52.0,2.0,-40.0,437.0
-54.0,4.0,-40.0,444.0
-52.0,4.0,-40.0,444.0
-50.0,4.0,-40.0,444.0
-48.0,4.0,-40.0,444.0
-46.0,4.0,-40.0,444.0
-44.0,4.0,-40.0,181.0
-42.0,4.0,-40.0,181.0
-40.0,4.0,-40.0,181.0
-38.0,4.0,-40.0,181.0
-36.0,4.0,-40.0,181.0
-34.0,4.0,-40.0,181.0
-32.0,4.0,-40.0,181.0
-30.0,4.0,-40.0,168.0
-28.0,4.0,-40.0,168.0
-26.0,4.0,-40.0,154.0
-24.0,4.0,-40.0,154.0
-22.0,4.0,-40.0,154.0
-20.0,4.0,-40.0,154.0
22.0,4.0,-40.0,335.0
24.0,4.0,-40.0,335.0
26.0,4.0,-40.0,335.0
28.0,4.0,-40.0,335.0
30.0,4.0,-40.0,335.0
32.0,4.0,-40.0,49.0
34.0,4.0,-40.0,49.0
36.0,4.0,-40.0,49.0
38.0,4.0,-40.0,437.0
40.0,4.0,-40.0,437.0
42.0,4.0,-40.0,437.0
44.0,4.0,-40.0,437.0
46.0,4.0,-40.0,437.0
48.0,4.0,-40.0,437.0
50.0,4.0,-40.0,437.0
